OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_704	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	5	7	2	1	12	4	4	2	2
ASV_767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	5	2	0	7	0	1	19	4	0	0	0	0
ASV_774	0	4	3	1	3	0	3	0	3	0	0	0	1	2	1	2	3	0	0	0	2	0	0	0	0	0	0	1	4	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
ASV_809	1	0	1	1	1	1	0	2	2	0	0	1	1	1	0	0	0	1	0	2	0	0	0	0	1	0	2	1	0	2	1	0	0	2	0	0	1	1	1	0	1	0	0	1	1
ASV_1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	5	0	0	6	10	2	7	1
ASV_745	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	6	11	6	0	5	1	1	2	2	2	1	1	4
ASV_765	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	5	8	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_799	0	1	0	1	2	0	2	5	1	0	2	1	3	0	0	0	0	0	1	1	5	0	1	0	2	6	0	1	0	0	0	1	0	0	0	1	1	1	2	2	0	0	0	0	2
ASV_811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	16	2	0	0	2	6	6	0	0	2	0	0
ASV_1432	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	18	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	1	0	9	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
ASV_740	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	0	0	6	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	3	0	0	0	0
ASV_1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	34	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_1418	0	0	1	0	5	0	0	0	2	0	0	0	0	3	1	1	0	2	0	0	2	0	0	4	1	0	0	0	0	10	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
ASV_862	0	3	0	0	0	1	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	1	1	1	1	5	0	5	1	1	5	4	0	0	1	0	0	0	0	2	0	1	0
ASV_727	1	6	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4	0	0	0	0	1	0	0	0	0	1	1	1	8	0	0	2	2	1	0	0	1	1	1	1	1	0	1	0
ASV_750	5	7	0	0	0	0	0	7	2	2	1	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_761	0	0	1	2	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	2	3	1	0	0	2	2	2	1	1	1	2	1
ASV_1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_733	1	0	0	2	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	2	0	0	1	0	1	0	1	1	4	1	0	1	2	1	1	0	0	0	1
ASV_955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1193	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	3	3	9	0	0	0	1	0	1	0	2	3
ASV_717	0	1	0	0	0	0	0	1	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	5	2	0	0	2	3	0	1	3	0	0	1	1	3
ASV_1113	0	2	0	2	0	3	0	1	1	2	0	1	2	0	0	3	0	2	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	2	0	1	1	1	1	1	1
ASV_701	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	2	5	3	7	9	1	2	1	0
ASV_1128	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_1442	0	0	2	0	0	0	0	1	0	0	0	1	0	3	2	2	1	0	1	2	2	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	2	0	3	1	1	0	1	4	1
ASV_773	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	3	0	0	0	2	0	2	5	1
ASV_840	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	4	0	0	11	2	1	1	2	0	0
ASV_739	0	3	0	0	0	1	0	1	3	0	0	1	3	0	1	5	0	0	0	0	0	0	0	2	8	4	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0
ASV_755	2	0	0	0	0	1	0	0	3	1	0	0	0	1	2	1	0	2	1	0	0	0	0	0	3	0	0	2	1	0	1	1	1	1	0	1	0	2	2	0	0	1	0	0	2
ASV_858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	1	1	1	0	6	16	6	1	1	0	0
ASV_791	1	0	1	0	0	0	0	1	0	3	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	1	3	2	3	2	1	2	0	2	2	2	1
ASV_1011	3	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	3	2	0	0	1	1	0	1	1	0	1	3	3	0	1	0	1	1	1	2	3	5	3	1	1	0
ASV_753	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	5	0	0	1	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_775	4	2	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	2	0	1	2	0	1	0	1	1	0	5	1	1	0	0	1	0	1	2	2	2	1	0	1	1
ASV_838	0	3	0	0	0	0	1	1	0	3	1	0	0	0	0	1	2	0	2	4	0	1	0	1	3	1	0	1	2	0	1	2	2	0	0	0	0	0	0	1	0	0	3	0	0
ASV_854	3	1	0	0	1	0	0	0	1	1	1	3	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	1	1	1	0	3
ASV_688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	7	8	2	5	2	0	2	1
ASV_748	0	0	0	1	0	0	0	2	0	0	0	1	1	1	2	0	0	0	0	0	0	2	1	1	0	2	0	4	1	0	0	1	0	1	1	1	4	2	1	2	2	0	1	0	1
ASV_768	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	5	5	4	15	0	0	0	0	0	0	0	0
ASV_1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	4	1	3	5	0	5	1	4	3	1	3
ASV_804	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	3	0	0	0	2	1	4	0	1	0	3	3	1	0
ASV_826	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	3	0	0	1	1	0	0	0	0	2	0	1	3	1	0	6	3	1	1	0	1	1	0	0	2	2	1	0
ASV_709	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	7	1	12	5
ASV_716	0	0	2	1	0	3	0	0	0	1	0	0	0	4	2	2	2	4	1	0	3	0	1	1	0	0	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_921	1	0	0	0	0	0	1	2	0	8	2	0	0	0	0	3	0	0	0	0	0	2	2	3	1	0	0	0	0	0	0	0	0	0	1	0	0	2	2	2	2	0	0	0	0
ASV_1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_864	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	5	5	0	10	0	0	0	0	0	0	0	0
ASV_920	0	0	1	0	0	2	0	1	0	0	1	1	1	2	1	0	0	0	2	0	0	3	1	1	3	0	0	0	1	0	0	3	0	0	0	0	1	1	1	2	1	2	1	0	0
ASV_1016	4	1	2	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	2	0	1	0	0	7	0	2	2	1	0	0	0
ASV_1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	2	0	6	2	0	1	5	0	2	4	0	6
ASV_749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	9	0	8	1
ASV_784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	5	5	0	6	0	0	0	0	0	0	0	0
ASV_787	1	0	0	0	3	1	1	0	0	1	2	1	0	1	1	2	3	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ASV_870	4	0	1	0	2	0	0	0	0	0	2	0	1	0	0	0	2	2	0	1	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	2	1	4	1	0	0	0	0	2	0
ASV_780	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	1	2	1	5	1	1	4	2
ASV_893	0	0	1	3	0	1	0	0	2	0	0	2	1	0	0	1	0	0	2	1	1	0	1	2	1	1	0	1	1	0	2	1	0	0	1	0	1	1	1	2	0	3	0	0	1
ASV_1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1202	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_757	0	0	1	5	0	2	1	0	0	1	0	0	0	1	1	0	1	3	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	0	1
ASV_1078	2	1	1	1	0	0	0	0	0	0	2	1	0	0	1	2	0	0	2	0	0	3	0	0	0	0	0	2	0	1	0	3	0	1	1	8	1	1	1	4	3	0	1	1	0
ASV_1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_778	2	3	0	0	0	0	0	0	0	2	0	0	3	0	0	2	2	0	0	0	0	0	2	0	0	1	1	2	0	0	1	0	0	1	0	0	0	7	3	0	1	0	1	4	0
ASV_764	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	4	2	3	0	0	3	1	1	4	0
ASV_790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0	1	0	3	5	0	2	1	1	0	2	0	1	3	0
ASV_914	2	0	0	0	0	2	2	0	0	0	0	2	1	0	1	0	2	1	3	0	1	0	1	1	1	1	1	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ASV_932	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
ASV_1548	0	2	0	0	0	0	0	0	0	0	0	1	3	2	5	1	0	9	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_772	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	2	1	6	8	3	1	2	2
ASV_1278	3	0	0	0	1	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	2	1	0	0	1	1	1	1	3	2	0	1	0
ASV_806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	6	2	2	0	1	0	6	0	1	1	0	5	0	1	2
ASV_833	1	2	0	0	2	0	0	1	1	1	0	1	0	0	1	0	3	1	1	0	0	0	0	2	0	0	0	1	0	0	1	0	1	1	0	3	2	1	1	2	0	0	1	0	0
ASV_1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_860	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	5	0	0	1	2	0	0	2	0	4	1
ASV_863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	0	3	1	0	0	2	3	0	0	2	6	5	0
ASV_1392	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	2	0	0	0	0	7	0	0	0	0	0	0	3	7	1	1	1	1	1	0
ASV_931	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	3	0	1	1	1	1	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_952	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	1	3	1	0	1	0	0	0	0	0	1	2	0
ASV_1014	0	1	1	1	0	0	0	1	0	1	1	0	1	0	1	0	2	0	0	2	1	0	1	1	0	1	0	0	1	0	1	2	2	0	0	0	0	1	0	3	1	0	1	2	1
ASV_751	1	2	0	0	0	1	1	0	0	2	0	0	0	1	1	1	0	2	0	0	1	0	2	2	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
ASV_869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	2	1	18	4	0	0	0	0
ASV_779	1	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	4	0	3	0	1	0	0	1	0	1	0	0	0	6	0	5	2	0	1
ASV_849	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	2	1	1	1	3	0	0	3	3	1	0	0	1	0	2
ASV_828	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	3	0	0	0	16	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_887	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	2	1	1	1	2	1	0	1	0	0	1	0	2	0	2	1	2	0	0
ASV_792	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	1	3	2	3	2	0	0	1	4
ASV_1015	2	1	0	0	2	0	0	3	0	1	2	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	3	0	0	0	0	0	2	0	1	4	1	0	1	0	0	0	0	2	0
ASV_880	1	0	1	0	1	0	0	0	0	1	1	1	2	2	1	1	1	0	0	1	0	2	0	1	0	0	0	0	0	1	0	1	1	1	0	0	2	0	1	1	1	0	1	0	0
ASV_889	0	0	1	1	0	1	0	1	0	2	1	3	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	2	1	0	1	0	0	2	1	1	0	0	0	1	2
ASV_936	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	2	0	10	0	0	0	0	0	2	1	1	0
ASV_783	1	0	0	1	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	1	2	2	0	0	0	0	0	0	0	3	2
ASV_812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	3	0	15	0
ASV_898	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	9	3
ASV_1533	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	2	0	1	1	0	0	1	1	0	0	0	0	2	1	0	2	0	4	1	1	0	2	0	0
ASV_794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	0	0	3	0	0	1	0	0	15	0
ASV_1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_866	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	3	1	2	1	0	0	1	0	2	8	0
ASV_1516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_822	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	1	3	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	1	1	2	15	0	1	1	0	2
ASV_949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	2	10	2	2	1	1	0	5	2	0
ASV_1028	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	1	0	1	1	0	0	0	0	3	0	2	1	0	1	0	0
ASV_1254	2	2	1	2	0	0	0	1	0	1	3	0	1	0	1	0	0	0	5	0	2	1	0	1	1	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
ASV_815	0	0	5	6	0	3	13	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_845	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	2	0	0	0	1	0	1	4	1	1	4	1	0	2	3	2	0	0	3
ASV_958	2	0	3	0	0	0	1	0	1	2	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	2	1	0	2	2	1	1	2	0	0	0	1
ASV_962	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	1	0	0	1	2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	3
ASV_1010	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	2	3	1	0	0	1	0	1	3	0	1	0	1	0	0	0	0
ASV_1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	1	0	0	0	0	0	9	0	1	2
ASV_814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	0	2	1	1	0	0	1	0	0	3	1	0	0	0	1	0	0	0	0	6	1	0	7
ASV_906	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	1	1	0	3	1	0	2	3	0	0	0	0	1	0	2	0	0	2	0	0	1	1
ASV_976	0	1	0	0	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	0	0	2	1	1	0	1	0	2	2	2	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1
ASV_984	0	0	0	0	2	1	0	2	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	1	0	1	3	0	0	0	1	0
ASV_1036	1	0	0	0	0	0	0	0	3	4	0	0	1	0	0	2	1	1	1	1	0	3	2	0	2	1	0	0	2	0	2	1	3	0	1	0	0	0	2	2	0	1	2	0	0
ASV_1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	3	0	3	1	0	1	1	1	2	0	0	3	0	2	2
ASV_796	0	3	0	0	0	0	0	1	0	0	4	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	1	0	0	1	0	1
ASV_881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	3	1	0	3	0	1	0	0
ASV_892	1	0	0	1	0	0	0	0	2	1	2	0	0	0	2	0	0	0	0	1	1	2	0	0	2	2	0	0	1	0	0	1	2	0	0	0	0	1	0	0	1	0	1	0	0
ASV_896	0	2	0	0	1	0	0	0	0	3	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	4	0	2	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
ASV_853	0	1	0	2	1	1	0	0	0	1	0	1	0	0	0	2	0	1	0	1	3	3	1	1	0	1	0	1	1	0	2	2	1	1	0	0	2	1	0	2	0	0	1	0	0
ASV_836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4	2	0	1	2	2	6	3	3	2	0	0
ASV_1387	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2	0	6	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0
ASV_808	0	1	0	0	0	1	0	0	2	0	1	0	0	0	1	2	0	1	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	0	5	0	0	1
ASV_861	0	0	1	0	0	3	1	1	0	1	1	0	0	0	2	0	6	1	1	0	1	0	0	1	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_1008	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0
ASV_1602	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	2	1	3	0	1	1	1	0	2	0	0	0	0	3	0	2	1	0	0	0	2	0	0	1	0	1	0	0	0
ASV_839	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	1	1	0	1	0	0	0	3	2	0	0	0	0	0	3	1	1	1	2	4	0	0
ASV_875	0	0	1	0	0	0	0	0	2	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	1	1	0	1	0	1	1	1	2	0	1	3
ASV_1083	0	0	0	2	0	0	1	2	0	0	2	1	0	1	0	0	0	1	0	0	1	2	1	0	0	1	1	0	2	1	0	3	1	0	0	0	0	0	1	1	0	1	1	2	0
ASV_818	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	2	3	3	1	1	1
ASV_1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1541	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	3	0	12	0	1	0	0	0	0	1	1	0	0	0	0
ASV_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_978	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	8	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
ASV_844	0	0	0	1	0	1	1	0	0	2	0	1	1	0	0	0	1	2	0	0	0	0	2	2	0	0	0	1	0	2	0	0	1	0	1	0	2	0	0	0	0	1	0	0	0
ASV_900	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	7	0	6	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_886	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	1	1	1	0	0
