OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_598	7	5	3	0	0	2	4	0	13	0	0	5	60	6	4	44	0	4	0	0	0	0	5	41	57	1	21	0	40	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1041	0	0	3	7	9	8	7	2	4	2	1	5	2	13	1	13	8	5	8	2	3	2	3	5	3	1	2	7	29	9	12	10	11	25	15	17	4	14	12	4	14	12	6	0	4
ASV_595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	12	11	0	2	0	0	0	9	24	2	189	0	38	17	17
ASV_714	18	4	4	0	4	2	2	5	2	5	4	1	1	9	0	3	2	3	0	1	4	0	2	2	6	4	2	2	7	1	18	29	9	11	23	9	22	6	10	30	10	15	19	1	12
ASV_588	0	0	2	5	13	0	6	0	4	1	0	8	2	12	2	17	14	1	4	2	0	0	3	3	1	0	4	7	35	5	20	9	0	13	20	17	1	29	6	8	29	9	3	2	5
ASV_634	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	127	0	0	0	1	15	0	13	9	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_561	4	1	2	6	0	2	2	4	9	4	5	2	0	0	2	0	4	0	24	80	4	71	0	2	5	2	1	5	2	1	4	7	3	1	2	0	1	7	1	5	1	14	12	7	12
ASV_585	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	0	0	1	0	0	43	38	0	105	31	29	36	10
ASV_609	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	71	87	3	1	19	1	0	0	0	0	55	70	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ASV_612	0	2	3	0	0	1	2	0	0	1	0	0	4	0	11	0	0	5	11	1	142	0	0	0	0	0	0	0	0	0	8	2	6	3	38	1	12	6	2	3	7	4	12	2	31
ASV_653	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	49	17	1	7	7	21	0	11	12	97	4	28	24	20	14
ASV_627	6	0	8	7	6	5	3	9	7	6	8	4	4	7	3	8	4	1	5	5	5	10	10	10	8	13	7	8	5	6	10	7	12	11	8	6	10	13	10	10	13	7	3	4	7
ASV_662	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	20	23	1	0	106	19	3	123
ASV_1618	3	1	13	10	32	11	8	0	3	4	1	3	5	30	4	2	10	8	6	0	4	0	12	9	1	3	6	3	42	8	3	6	14	7	8	4	5	1	5	2	3	4	6	2	2
ASV_596	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	50	7	0	7	2	12	7	9	26	150	6	4	12	2	6
ASV_636	4	8	9	9	18	13	6	9	0	7	9	10	7	20	18	3	3	8	9	0	10	0	11	9	7	10	2	8	11	9	2	4	3	2	5	16	9	2	7	3	3	2	4	0	5
ASV_1407	3	2	1	0	0	0	1	3	2	0	1	0	0	0	0	3	0	0	1	1	0	2	3	1	3	0	1	0	0	1	0	0	60	5	19	33	2	2	10	0	3	14	6	97	33
ASV_591	0	2	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	7	19	14	36	16	28	67	18	12	21	24	2	6	14
ASV_685	0	0	0	0	0	0	0	0	1	213	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	11	79	0	0	0	0	0	0	2	2	0	0
ASV_762	12	10	10	7	9	11	15	2	8	19	1	6	0	5	7	0	1	1	10	0	11	0	5	7	3	0	0	4	5	2	1	5	24	31	39	2	19	0	4	3	2	7	3	0	2
ASV_793	5	7	9	11	2	12	6	11	10	11	12	5	4	4	8	12	8	8	5	9	4	19	6	7	6	4	5	4	7	1	5	10	3	4	2	7	6	8	5	6	5	6	7	10	7
ASV_1003	27	1	15	23	39	5	30	10	10	14	7	0	3	11	1	15	2	0	2	0	3	0	20	18	13	3	10	3	25	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_593	3	11	6	0	6	10	3	41	7	8	30	4	0	16	15	0	11	6	5	0	11	0	5	9	18	2	8	1	7	0	4	2	1	4	1	1	2	5	6	19	2	5	9	1	6
ASV_600	3	7	2	8	1	8	2	2	10	13	2	7	7	3	14	2	5	6	0	0	2	0	4	10	8	15	0	23	0	2	11	15	9	11	26	0	5	4	2	1	13	16	2	18	12
ASV_603	1	6	0	0	1	2	0	4	2	5	6	2	6	0	10	4	6	2	0	0	1	0	3	3	8	17	8	6	2	0	0	35	14	9	34	1	12	3	4	4	7	30	13	24	13
ASV_1510	0	0	0	2	0	3	0	3	0	0	0	0	0	0	0	0	0	2	0	167	0	124	0	0	0	1	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
ASV_623	8	19	9	18	9	21	19	9	6	12	16	1	7	1	4	7	5	6	2	0	1	0	10	9	6	11	1	2	36	1	3	2	5	1	3	6	1	4	11	6	3	0	2	0	2
ASV_1018	0	21	56	24	25	45	5	13	0	1	8	1	5	1	11	0	3	2	7	0	1	2	0	1	1	23	1	7	2	0	3	7	0	0	3	3	1	2	1	5	2	6	0	0	4
ASV_605	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	7	7	1	6	0	7	1	0	0	23	0	1	0	1	6	28	32	96	0	23	1	2	4	9	1	11	32	0
ASV_769	2	1	18	9	17	8	16	0	7	7	2	17	6	28	0	10	1	5	17	0	4	0	0	2	1	0	23	3	39	12	1	2	5	11	1	4	2	5	1	2	4	1	7	0	0
ASV_666	3	18	1	2	1	2	2	3	5	10	5	16	8	12	10	9	7	2	2	5	3	3	2	4	6	16	19	23	8	8	2	5	4	5	3	4	3	2	5	4	3	9	8	12	16
ASV_706	4	1	17	10	18	5	25	0	2	4	0	8	1	34	0	6	0	2	10	0	1	0	1	2	1	0	50	1	39	10	1	1	7	3	0	0	1	8	1	11	2	3	8	0	1
ASV_710	1	1	2	8	3	2	6	6	6	3	3	1	2	0	3	2	1	1	1	2	0	0	1	4	13	0	0	1	2	5	11	5	13	14	45	2	13	4	9	77	2	6	8	2	8
ASV_625	0	0	0	0	1	37	41	0	0	0	0	0	0	0	0	1	0	48	54	49	64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ASV_729	5	2	2	6	5	5	3	5	7	13	14	5	5	3	2	3	5	12	7	1	1	4	4	4	10	1	10	4	1	5	12	3	3	7	11	18	4	21	10	6	14	6	9	15	4
ASV_1469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	196	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_776	7	4	4	7	2	8	1	7	7	3	1	12	6	7	9	8	12	4	6	9	4	11	2	8	5	8	4	12	3	6	8	8	6	7	3	2	9	13	12	15	5	5	6	7	3
ASV_923	25	8	14	7	10	20	15	7	1	21	7	4	13	24	16	0	3	2	2	0	0	0	12	26	8	4	1	15	2	9	1	4	1	3	0	3	0	0	0	3	0	1	2	0	0
ASV_1293	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	183	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1581	1	0	1	3	2	0	0	8	5	3	4	1	0	2	0	2	0	1	1	3	1	3	0	1	3	9	0	1	0	0	17	6	33	39	24	17	28	10	13	8	8	5	14	8	5
ASV_577	1	0	0	0	0	3	0	3	5	3	4	0	2	0	1	0	0	0	27	85	8	89	4	1	3	7	0	5	0	0	1	1	1	1	0	1	4	1	2	1	2	10	2	7	5
ASV_607	4	3	3	2	1	7	2	10	2	5	27	0	7	2	3	2	3	0	2	0	4	1	8	11	6	46	3	6	4	12	6	16	15	11	6	7	12	1	1	4	6	9	2	1	7
ASV_702	2	4	13	4	5	4	6	3	1	3	1	0	2	6	8	3	1	3	1	1	6	0	0	2	3	3	7	2	4	7	6	23	19	4	22	10	13	10	0	21	5	28	3	17	4
ASV_771	0	0	13	0	2	34	3	1	40	3	0	0	2	1	33	0	1	1	0	14	2	0	8	1	0	0	0	1	10	0	5	6	0	42	3	0	1	1	0	7	1	47	3	1	1
ASV_640	16	4	27	8	24	9	10	7	0	21	0	0	10	0	24	0	1	0	0	0	0	0	4	4	20	15	0	1	0	0	1	4	1	5	26	0	2	10	3	1	2	7	8	2	9
ASV_630	0	0	0	0	1	0	0	0	0	0	1	2	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27	14	10	5	10	3	22	26	34	46	22	9	21	14	13
ASV_842	0	1	3	2	6	2	8	2	24	1	0	0	1	72	1	10	2	3	7	0	1	0	9	31	12	1	17	0	0	17	0	13	0	0	0	1	0	0	3	0	0	11	18	1	5
ASV_606	0	1	2	0	0	0	2	1	2	1	0	1	0	2	1	0	1	1	0	1	1	6	3	2	1	2	1	1	2	0	0	9	8	3	3	1	15	60	17	6	45	49	1	3	29
ASV_675	1	2	1	1	2	1	2	22	0	3	25	5	5	2	6	2	16	3	5	0	4	0	11	3	2	19	7	21	14	8	5	4	3	4	8	7	13	4	0	17	11	3	2	2	8
ASV_754	2	0	1	1	0	0	0	1	0	1	2	1	1	1	0	0	0	0	0	1	3	5	3	1	0	0	1	9	0	4	11	4	15	11	30	27	2	43	12	1	3	16	22	40	9
ASV_1647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	162	0	119	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_677	0	24	35	0	9	4	11	0	13	14	2	0	2	31	1	1	11	0	0	1	1	0	1	0	32	0	1	10	0	8	1	12	0	4	3	4	0	15	1	4	0	0	16	0	11
ASV_824	6	1	3	1	7	4	3	0	5	9	7	7	5	2	3	14	1	3	1	0	0	0	5	5	3	4	1	1	2	0	6	19	13	6	10	2	31	17	2	9	9	20	24	6	6
ASV_610	5	2	1	0	3	1	1	6	2	2	3	1	1	12	1	3	0	12	17	0	6	0	12	17	3	5	4	0	54	1	3	2	14	6	8	1	46	2	2	7	1	8	3	0	3
ASV_699	1	2	1	1	2	13	0	5	2	9	1	2	2	5	3	2	4	4	42	1	0	7	2	13	87	9	2	2	3	1	3	5	7	2	3	6	6	3	0	3	1	1	9	3	1
ASV_726	7	17	16	0	14	4	24	0	6	7	6	8	0	12	11	3	1	12	10	1	10	0	6	4	8	0	6	3	11	14	2	24	3	0	1	0	7	7	0	0	9	2	1	2	2
ASV_759	2	2	1	1	1	1	4	1	1	1	0	1	1	1	3	5	1	0	0	2	3	0	1	2	0	1	1	0	0	0	1	14	60	7	115	8	0	2	3	8	4	6	5	9	2
ASV_877	1	6	1	5	1	5	5	0	6	4	2	3	7	1	7	4	8	6	6	1	13	0	6	3	8	5	4	9	4	5	11	8	10	5	8	4	17	10	9	10	19	17	6	4	6
ASV_651	6	4	2	3	3	1	3	6	3	1	3	1	3	1	1	6	16	5	4	1	1	0	3	1	3	5	17	4	5	2	2	7	10	12	21	1	4	20	6	5	25	24	15	8	5
ASV_1353	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	71	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_730	9	9	28	21	17	7	24	0	9	7	0	0	8	39	1	0	12	6	14	0	6	0	0	0	2	0	8	5	16	11	1	0	1	4	3	2	4	0	0	1	0	2	0	0	0
ASV_693	0	4	3	3	0	6	3	5	11	2	3	2	3	2	5	2	0	1	2	0	1	9	1	3	1	5	1	3	0	0	9	54	3	9	16	19	13	4	6	3	23	21	3	4	8
ASV_705	6	2	5	5	4	4	3	7	5	6	2	7	3	4	2	8	1	5	5	6	6	5	5	4	9	5	6	2	9	8	9	3	11	5	6	4	7	12	15	13	18	9	3	6	5
ASV_667	4	1	4	2	0	0	0	13	5	1	2	0	3	0	0	2	43	10	5	0	16	0	13	13	4	20	0	21	1	6	3	2	4	13	6	17	12	3	6	6	3	6	1	0	3
ASV_763	1	38	1	25	3	5	2	1	1	2	1	3	27	2	22	0	41	0	4	0	1	1	0	0	0	33	0	0	9	1	0	17	4	3	1	0	0	2	0	2	2	1	14	0	3
ASV_847	11	2	15	13	1	18	9	1	0	20	0	0	10	0	15	1	0	0	0	1	0	0	36	60	20	1	1	1	0	0	3	8	1	0	0	9	1	2	3	0	1	5	1	0	3
ASV_621	0	0	29	32	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	52	39	38	30	0	0	0	0	0	0	0	0
ASV_718	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	253	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ASV_618	17	1	0	2	1	0	5	1	0	2	20	2	1	0	3	1	8	8	2	0	40	0	1	2	4	11	2	1	0	5	73	0	7	4	3	3	2	1	13	7	8	3	4	2	1
ASV_643	0	2	3	1	4	0	5	6	0	2	3	4	7	7	4	1	12	3	4	0	8	0	8	6	9	4	3	5	2	3	17	16	6	5	1	6	6	29	14	15	2	12	12	4	10
ASV_674	7	45	14	11	15	5	32	6	11	4	60	3	7	3	0	0	0	1	0	1	0	0	3	14	1	17	0	0	0	3	2	0	2	0	0	0	0	1	2	0	0	0	1	0	0
ASV_711	1	1	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	18	0	45	1	32	2	4	80	6	4	15	11	19	25	0
ASV_624	0	97	0	0	0	0	0	0	19	0	0	0	0	3	1	2	4	2	1	0	0	1	3	1	0	1	1	6	1	3	3	1	0	12	1	1	0	44	16	1	35	0	7	0	2
ASV_657	0	9	3	12	2	4	3	0	1	13	1	8	9	5	6	1	2	18	18	1	16	2	5	4	5	2	4	19	3	4	3	3	7	10	5	5	21	4	12	0	2	5	4	3	4
ASV_713	15	7	2	5	0	1	2	1	2	5	2	2	14	6	13	7	3	4	5	0	7	2	5	7	8	3	10	1	2	5	3	19	6	7	4	12	8	10	8	14	8	8	6	1	8
ASV_760	6	6	3	11	19	10	6	5	5	7	3	2	7	12	6	3	9	10	7	1	4	0	7	4	15	8	18	16	1	12	1	8	3	0	3	14	2	2	2	1	0	5	3	0	1
ASV_1488	4	9	11	2	23	0	1	1	2	0	2	7	32	15	37	6	0	9	1	1	18	1	1	0	3	2	0	2	0	36	0	1	1	0	0	36	1	0	0	0	0	0	1	0	1
ASV_696	0	1	0	0	0	2	2	0	0	4	0	0	0	0	0	0	10	33	1	157	30	5	0	0	0	0	6	7	0	4	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
ASV_752	0	2	3	1	1	1	1	1	2	2	1	2	0	0	1	4	2	1	1	1	1	3	2	1	2	0	2	3	4	1	1	8	35	48	15	4	31	10	4	4	4	16	5	1	31
ASV_638	3	4	3	9	1	0	1	1	0	1	2	5	12	1	0	0	42	14	0	0	10	0	30	14	65	11	0	0	2	5	0	4	0	0	0	0	0	2	0	13	5	2	0	0	0
ASV_694	2	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	2	0	0	0	36	5	3	0	2	1	0	68	2	2	10	15	96	2	3
ASV_807	3	7	0	0	1	0	0	2	6	10	5	6	4	1	2	6	20	2	0	0	1	0	8	6	11	13	23	9	6	5	15	1	1	0	1	2	2	15	41	7	13	1	3	0	1
ASV_633	1	1	1	1	0	0	0	0	2	3	0	0	0	0	2	1	0	0	1	0	0	0	1	3	2	0	2	3	0	0	11	36	6	3	31	0	3	8	5	6	23	18	20	24	41
ASV_782	1	0	11	27	6	0	15	0	21	0	0	10	0	3	3	14	4	8	13	1	1	0	2	1	1	0	3	0	17	10	0	1	0	4	73	2	1	0	0	0	0	0	0	2	4
ASV_798	5	4	4	6	7	0	0	0	0	0	6	4	2	3	0	0	0	3	0	1	4	2	3	0	3	0	2	1	2	2	3	1	8	2	12	138	5	4	2	6	3	2	1	3	5
ASV_723	9	4	2	1	4	1	3	2	13	9	0	3	0	6	8	3	6	2	2	1	4	3	5	5	9	6	5	8	3	3	8	2	21	10	10	8	18	10	7	8	6	13	3	3	1
ASV_746	5	1	1	2	0	3	1	2	2	5	2	0	2	2	0	10	1	4	2	1	8	2	1	1	1	1	4	2	2	26	1	1	1	11	7	6	6	4	5	66	27	10	9	2	8
ASV_884	10	6	3	5	2	7	2	12	12	5	0	3	5	8	4	7	3	2	5	5	6	8	4	8	4	7	1	3	7	2	6	4	7	10	8	2	5	4	11	9	10	8	7	4	7
ASV_663	2	8	3	20	7	6	7	2	4	8	10	6	7	6	12	6	1	0	0	0	0	1	10	12	10	10	0	0	0	0	2	3	8	4	2	15	12	2	12	11	3	10	7	4	4
ASV_1000	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	27	14	25	9	21	1	5	49	56	9	3	5	1	1
ASV_1607	2	0	11	1	12	0	4	0	9	84	1	0	3	3	1	3	5	1	16	4	1	0	3	7	2	0	1	3	0	8	3	1	0	5	41	1	5	0	5	2	1	0	1	2	3
ASV_734	9	5	2	12	1	1	3	14	1	23	26	0	9	1	12	8	3	2	3	0	13	0	9	16	1	20	4	15	6	4	3	1	6	5	0	7	2	1	1	3	2	0	1	0	0
ASV_788	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	24	9	33	4	10	16	45	27	13	4	6	15	18	18	8
ASV_659	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	23	32	1	12	0	0	0	1	0	179	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_851	1	0	0	1	1	0	0	3	8	8	4	1	3	1	2	7	0	2	1	1	0	0	3	4	7	0	0	0	1	2	1	12	1	4	8	93	2	2	2	2	4	46	3	6	6
ASV_691	39	0	0	0	0	0	0	84	0	1	6	0	0	0	0	118	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_732	0	0	29	32	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	32	38	40	35	0	0	0	0	0	0	0	0
ASV_1165	5	2	2	2	2	2	0	0	18	8	7	15	15	1	5	4	7	1	2	2	0	2	7	3	4	6	27	6	5	2	27	3	1	1	2	1	0	11	18	9	5	1	2	4	4
ASV_628	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	28	3	8	2	15	6	2	4	36	5	9	8	86	26
ASV_789	2	2	8	8	7	5	3	0	1	2	0	0	1	8	6	2	0	1	0	0	1	0	4	6	10	0	5	2	4	3	1	5	43	8	17	2	25	1	3	11	2	18	7	3	14
ASV_890	5	10	1	1	0	1	2	0	5	8	6	8	1	1	3	2	12	4	1	0	3	0	3	8	4	10	24	6	2	14	28	2	0	1	1	0	3	13	26	10	8	1	8	1	4
ASV_678	2	8	1	2	0	0	3	3	5	1	2	1	3	1	2	3	13	7	2	1	2	1	5	6	8	9	2	8	1	1	17	9	2	6	7	1	6	16	11	14	21	6	10	4	16
ASV_929	96	3	13	3	8	12	10	1	0	7	0	27	16	7	23	0	0	1	1	0	0	0	0	0	4	0	0	1	1	1	0	0	0	3	4	1	0	0	1	1	1	0	1	0	1
ASV_681	2	0	0	0	0	0	1	1	4	0	0	0	0	0	0	3	5	0	0	0	0	0	0	1	1	6	0	3	1	0	17	5	10	12	12	2	17	11	4	5	21	32	10	47	14
ASV_1625	2	1	2	1	0	1	1	10	8	13	12	2	1	1	1	1	6	2	1	0	0	0	10	9	4	41	5	7	6	4	1	4	7	10	7	24	11	4	5	0	8	4	2	2	5
ASV_668	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	22	14	2	1	1	0	2	38	7	23	36	38	11	36	8
ASV_1570	0	1	4	44	1	23	2	11	1	2	10	0	0	0	1	1	2	14	7	46	2	40	4	1	3	2	8	4	3	1	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0
ASV_683	0	1	0	0	0	0	1	6	5	2	4	0	1	1	0	7	0	0	0	1	0	0	5	2	1	1	0	1	0	0	5	7	0	14	3	99	4	0	3	0	14	35	3	10	7
ASV_692	0	10	3	1	0	0	12	1	1	0	1	0	3	1	0	1	2	1	3	1	1	1	2	2	0	1	3	7	0	0	22	1	73	3	15	2	5	9	6	28	1	2	9	4	5
ASV_698	1	11	0	0	1	0	0	4	4	2	8	5	1	6	11	2	13	0	0	0	0	2	3	3	3	5	15	16	8	6	15	3	1	6	12	1	6	14	10	6	7	7	3	10	12
ASV_795	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	6	95	0	2	44	2	0	1	0	4	0	30	22	9	21
ASV_736	5	1	4	3	1	1	0	3	3	6	3	2	3	3	1	3	2	1	0	1	1	5	3	1	2	2	5	0	1	0	8	6	10	5	4	72	3	11	8	29	5	2	1	4	6
ASV_700	3	7	1	4	3	4	2	14	2	4	4	0	2	0	5	6	11	4	1	1	2	1	7	6	1	14	14	19	0	0	6	3	16	13	3	6	14	7	2	7	8	5	1	3	3
ASV_810	4	1	1	2	1	2	1	3	1	3	2	2	0	2	0	0	3	3	4	0	7	2	7	4	4	0	15	1	4	2	2	8	11	17	45	0	11	2	1	2	12	2	20	24	1
ASV_1430	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	101	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_841	1	2	2	1	1	4	3	3	9	3	6	0	0	5	9	5	0	5	5	5	2	41	3	1	0	5	10	2	4	0	2	8	9	8	4	16	5	9	5	3	1	10	5	13	3
ASV_682	6	4	0	3	0	0	0	1	5	3	2	1	2	1	2	6	3	0	0	0	1	0	2	3	1	4	12	1	0	4	0	3	26	4	10	16	25	0	0	2	14	10	0	25	34
ASV_719	4	16	1	3	1	0	2	7	2	13	9	7	5	8	9	3	12	1	0	3	3	7	2	4	5	2	14	9	9	6	2	4	3	5	2	1	3	4	1	3	3	7	8	12	11
ASV_903	4	3	0	3	1	1	1	1	5	5	5	3	1	2	2	4	2	0	0	1	0	30	5	6	5	5	6	7	4	2	13	0	3	1	2	2	4	29	12	3	17	5	3	22	6
ASV_1351	0	1	0	5	0	1	0	0	0	0	0	1	0	0	0	1	0	2	2	134	0	87	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_707	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	2	74	33	2	33	8	0	0	3	28	4	25
ASV_758	0	0	0	0	1	0	1	1	1	3	2	0	0	1	1	0	2	5	1	1	4	0	15	3	9	2	0	24	4	9	8	10	3	17	10	13	19	6	14	1	15	11	8	9	1
ASV_1335	8	9	14	1	37	1	18	1	10	5	0	2	1	27	14	1	1	2	3	1	8	0	23	6	6	8	0	1	3	11	1	1	1	1	0	0	1	0	2	1	4	0	0	0	0
ASV_725	0	0	36	26	17	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	28	33	32	28	0	0	0	0	0	0	0	0
ASV_722	15	2	8	2	18	5	14	6	4	9	3	5	8	8	11	3	1	9	2	0	9	1	7	9	7	6	10	2	3	8	2	1	2	7	0	13	3	0	1	3	2	1	3	0	0
ASV_655	8	4	0	0	0	2	0	2	5	1	4	2	2	1	2	3	4	1	1	4	2	2	3	6	7	3	3	9	2	1	24	3	13	9	8	2	13	18	12	9	11	7	3	6	10
ASV_661	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	133	0	95	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_686	0	9	0	4	2	2	4	0	0	6	0	0	8	3	9	1	0	1	4	0	3	0	5	5	4	0	0	1	0	1	12	5	3	11	8	20	11	3	25	17	10	8	7	5	15
ASV_728	38	9	1	3	0	1	2	46	8	42	24	0	7	1	0	3	0	7	2	0	1	0	0	0	1	0	25	1	0	0	1	1	0	0	1	2	0	1	1	0	0	0	0	1	1
ASV_735	1	14	4	9	11	7	7	18	2	5	9	10	8	8	17	2	2	4	5	0	3	0	8	4	8	8	10	9	13	6	0	0	1	4	2	1	1	0	1	2	1	0	0	0	6
ASV_831	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	1	7	28	8	22	25	0	21	3	2	56	6	6	19	3	14
ASV_671	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	8	12	0	2	3	1	2	55	11	19	32	22	18	25	12
ASV_738	1	0	0	0	0	0	0	1	0	0	0	2	1	1	0	1	1	0	25	0	3	1	1	8	0	1	1	1	0	2	17	2	13	22	50	2	10	13	18	11	1	4	1	7	8
ASV_741	0	0	0	0	0	0	0	2	0	5	1	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	3	0	15	11	18	26	3	10	2	50	2	12	3	3	15	4	12	25
ASV_676	0	4	2	0	0	2	3	0	4	0	1	0	2	1	1	1	0	21	17	1	19	0	1	0	0	1	144	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_712	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	49	6	28	7	23	20	12	12	15	0	7	6	9	14	11
ASV_1635	0	0	2	1	2	0	0	2	3	1	3	3	1	1	2	6	0	2	0	3	0	0	0	2	0	6	1	0	1	0	4	3	27	34	14	21	26	3	13	8	5	3	11	6	8
ASV_747	4	7	3	1	5	4	0	4	4	9	4	14	11	4	5	5	3	3	2	5	1	4	5	3	6	14	4	3	5	5	6	2	2	2	5	0	3	2	4	3	7	9	9	15	12
ASV_797	4	3	6	4	6	0	3	3	6	5	4	2	3	1	3	13	4	6	2	2	5	3	1	2	1	8	9	3	14	5	5	8	9	19	9	11	22	1	0	4	3	1	2	1	1
ASV_756	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	1	0	0	1	12	25	1	141	0	1	31	2
ASV_832	3	6	2	2	3	1	0	2	1	1	6	1	0	5	1	0	3	15	11	0	20	2	4	2	7	3	0	2	3	2	11	1	3	6	5	7	40	0	4	2	2	8	15	2	8
ASV_1241	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	1	137	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_1013	7	5	1	4	4	5	3	2	0	7	4	10	6	3	1	6	5	3	3	4	7	5	1	7	14	3	6	2	0	4	12	5	4	2	4	6	6	10	3	2	14	1	7	3	6
