OTUID	HDA	HDB	HDC	MDA	MDB	MDC	NCA	NCB	NCC
ASV_992	0.0010877023	0.0021869850	0.0041251545	0.0007256278	0.0039315281	0.0141185538	0.0017482567	0.0026959972	0.0143592108
ASV_1312	0.001850974	0.003307689	0.002590092	0.001071971	0.002709879	0.003266162	0.002821409	0.012689369	0.015139494
ASV_979	0.0000000000	0.0003515742	0.0007071728	0.0007287286	0.0007621337	0.0007417903	0.0187395202	0.0163744945	0.0054637651
ASV_990	0.006509751	0.002568053	0.001105738	0.003225735	0.001794973	0.001826220	0.022147968	0.002718124	0.002953057
ASV_1261	0.003365421	0.002860987	0.001148049	0.002845916	0.001063410	0.001421429	0.017206242	0.007819892	0.006608883
ASV_1645	0.000000000	0.000000000	0.001900546	0.000000000	0.000000000	0.043014224	0.000000000	0.000000000	0.000000000
ASV_802	0.0003542456	0.0003644049	0.0000000000	0.0003664413	0.0003994009	0.0007024567	0.0248356971	0.0120230554	0.0046888379
ASV_805	0.006987641	0.005117894	0.002296840	0.006798852	0.002267712	0.002275883	0.014316568	0.002398321	0.002548681
ASV_816	0.000000000	0.000000000	0.001528938	0.000000000	0.000000000	0.000000000	0.034800737	0.004070618	0.003302716
ASV_821	0.0077818842	0.0003727171	0.0073874814	0.0079820195	0.0150852086	0.0058705951	0.0006988369	0.0006714731	0.0018444522
ASV_946	0.0007222563	0.0003541265	0.0011480493	0.0000000000	0.0007527890	0.0019279071	0.0069724531	0.0026590759	0.0292347284
ASV_961	0.003680320	0.002157530	0.002629690	0.004347077	0.004013816	0.002164186	0.008941599	0.003042366	0.014493207
ASV_1019	0.005908472	0.009043387	0.003690353	0.006469647	0.003580600	0.002856034	0.001747397	0.007446403	0.003668054
ASV_829	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003627328	0.0000000000	0.0177812041	0.0070576132	0.0183935678
ASV_830	0.005473137	0.002194056	0.003052399	0.005432366	0.006367066	0.002791736	0.002103239	0.006879711	0.010902668
ASV_874	0.003631695	0.001804675	0.002200365	0.002547778	0.001880506	0.004468094	0.015568770	0.004063640	0.008474066
ASV_897	0.0000000000	0.0000000000	0.0003685957	0.0000000000	0.0000000000	0.0000000000	0.0362531005	0.0046769562	0.0014543352
ASV_846	0.004388588	0.002163598	0.003012060	0.007559830	0.010420405	0.000797639	0.002137897	0.003072112	0.011359277
ASV_915	0.0065125394	0.0018175061	0.0066782692	0.0043474245	0.0003994009	0.0032261283	0.0119327570	0.0040788183	0.0050591282
ASV_996	0.0037036166	0.0039291258	0.0007583225	0.0046300109	0.0044102916	0.0036551730	0.0087421584	0.0030843608	0.0115364469
ASV_1002	0.005486538	0.004711086	0.002571974	0.006486565	0.002553860	0.005373669	0.005582805	0.003046355	0.008127242
ASV_1646	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0433607347	0.0000000000	0.0003322204	0.0000000000
ASV_995	0.0039851393	0.0000000000	0.0000000000	0.0000000000	0.0003627328	0.0022812196	0.0230108394	0.0121028193	0.0007347943
ASV_1189	0.005142188	0.003595179	0.002888679	0.004650770	0.002139408	0.004677949	0.008723529	0.003087907	0.008099451
ASV_817	0.0000000000	0.0003644049	0.0000000000	0.0000000000	0.0003533881	0.0003594859	0.0185435066	0.0153428034	0.0069958583
ASV_994	0.002235034	0.003310927	0.007710837	0.004296085	0.002901149	0.005441994	0.008023024	0.004800636	0.004416262
ASV_917	0.0018714812	0.0035547507	0.0015262242	0.0032416789	0.0051024091	0.0003429708	0.0072336631	0.0084078192	0.0108383663
ASV_925	0.005385568	0.003588794	0.004068278	0.003934885	0.005602789	0.006233193	0.005261770	0.003765238	0.004692825
ASV_924	0.003670099	0.001815540	0.003604940	0.006046487	0.001819051	0.003713892	0.004865548	0.008416607	0.007748124
ASV_941	0.006948341	0.001436755	0.001948634	0.007062899	0.005059961	0.002171592	0.001735559	0.004409870	0.011892957
ASV_879	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04131214	0.00000000	0.00000000	0.00000000
ASV_888	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.026133261	0.007991322	0.005939792
ASV_951	0.0007166789	0.0014501713	0.0000000000	0.0000000000	0.0000000000	0.0003542143	0.0278045890	0.0095353843	0.0003659652
ASV_837	0.0007125851	0.0003692012	0.0007160109	0.0058019193	0.0045235427	0.0007024567	0.0267514612	0.0003310765	0.0000000000
ASV_909	0.0003542456	0.0011076037	0.0030889347	0.0000000000	0.0003994009	0.0355244473	0.0000000000	0.0003322204	0.0000000000
ASV_919	0.0003583395	0.0003692012	0.0003897268	0.0007192061	0.0003994009	0.0037726789	0.0127021138	0.0050226545	0.0164916590
ASV_1065	0.0018466559	0.0007233277	0.0010422457	0.0000000000	0.0000000000	0.0006971851	0.0211592332	0.0064423428	0.0078387552
ASV_843	0.0000000000	0.0007159791	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003523546	0.0357749857	0.0003673972
ASV_1004	0.0207080381	0.0054476392	0.0029222016	0.0014713539	0.0039479962	0.0042649754	0.0010748675	0.0003486568	0.0007476216
ASV_856	0.001425170	0.001446655	0.001163404	0.002491451	0.003767901	0.004142936	0.012945093	0.006409554	0.005933420
ASV_883	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.018769296	0.014422215	0.005440228
ASV_1075	0.001807394	0.004002564	0.004843879	0.003908065	0.006253810	0.002855132	0.005674847	0.004753196	0.005111432
ASV_1660	0.0018895642	0.0060124929	0.0022334462	0.0121907469	0.0025025331	0.0013718833	0.0102639837	0.0016857145	0.0007319305
ASV_1180	0.0003816357	0.0007242913	0.0358306970	0.0011185891	0.0000000000	0.0021363621	0.0003481046	0.0003403966	0.0003659652
ASV_935	0.0022164197	0.0032958606	0.0018648505	0.0103487222	0.0032369524	0.0028347805	0.0031518029	0.0006807931	0.0114375559
ASV_972	0.0036728498	0.0028795772	0.0010846065	0.0053425751	0.0003994009	0.0003988195	0.0156957987	0.0085548772	0.0000000000
ASV_1062	0.0014594428	0.0018177838	0.0032573238	0.0003728630	0.0011126677	0.0003542143	0.0074934181	0.0067561214	0.0156904618
ASV_1350	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0377937804	0.0003413727	0.0000000000	0.0000000000
ASV_904	0.002563559	0.001786085	0.004807593	0.004714086	0.001422896	0.005407263	0.001775327	0.004046503	0.012033259
ASV_905	0.007619987	0.001846006	0.001474383	0.000000000	0.005192212	0.001994097	0.006049592	0.005209348	0.009666510
ASV_968	0.0007222563	0.0025353516	0.0014743333	0.0022000825	0.0025844302	0.0011187581	0.0013950425	0.0020420204	0.0254173699
ASV_1650	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03777867	0.00000000	0.00000000	0.00000000
ASV_1047	0.0063295852	0.0000000000	0.0072957198	0.0182709369	0.0003566334	0.0048243449	0.0000000000	0.0000000000	0.0000000000
ASV_1126	0.0003723285	0.0010899766	0.0000000000	0.0000000000	0.0011061771	0.0000000000	0.0066914779	0.0225233426	0.0046729570
ASV_876	0.004020270	0.004681323	0.001468508	0.002172162	0.004275177	0.006148988	0.005929287	0.002716423	0.006240887
ASV_1143	0.003272824	0.008458831	0.010854207	0.001454356	0.001795366	0.003699245	0.004929571	0.001689902	0.001487398
ASV_1266	0.0000000000	0.0000000000	0.0003839509	0.0000000000	0.0000000000	0.0359706925	0.0000000000	0.0003322204	0.0003659652
ASV_859	0.0050335302	0.0003515742	0.0000000000	0.0003558656	0.0014228972	0.0010744194	0.0042088106	0.0143326970	0.0097998196
ASV_937	0.005770850	0.003935819	0.002602435	0.004345504	0.003934384	0.004228617	0.002116699	0.003352316	0.007060131
ASV_1276	0.007206185	0.002552393	0.004529937	0.004620788	0.002514339	0.003337559	0.004895193	0.004073487	0.003298131
ASV_1414	0.003629046	0.003238808	0.002613495	0.005401218	0.002197621	0.002905976	0.004601841	0.005783485	0.006621697
ASV_899	0.002929900	0.005782433	0.003690844	0.004366656	0.005808398	0.003345297	0.002481658	0.001991035	0.006892913
ASV_942	0.0050652310	0.0036115253	0.0037865282	0.0046806108	0.0007193662	0.0050024713	0.0066289839	0.0044431020	0.0029161075
ASV_977	0.005108811	0.005785680	0.003015913	0.003231275	0.002206571	0.005182761	0.002093117	0.003054501	0.007773695
ASV_1188	0.006867905	0.004042258	0.001861788	0.002192260	0.004096500	0.004041451	0.007308485	0.003726088	0.002529907
ASV_857	0.004058086	0.016390260	0.006100187	0.005276065	0.004600536	0.000000000	0.000000000	0.000000000	0.000000000
ASV_901	0.0007306680	0.0022126465	0.0003597575	0.0018071212	0.0007189719	0.0017598279	0.0010343373	0.0209036611	0.0055938141
ASV_916	0.0090243380	0.0069064309	0.0150917404	0.0024802288	0.0007161209	0.0003429708	0.0000000000	0.0013389572	0.0006943239
ASV_1235	0.0003611282	0.0083313402	0.0014896885	0.0029315645	0.0088292884	0.0000000000	0.0024428436	0.0104275394	0.0007333624
ASV_1493	0.004188685	0.002959630	0.006244209	0.002167141	0.002867331	0.003584316	0.002780875	0.004758718	0.006626561
ASV_855	0.0025430513	0.0014662096	0.0018524590	0.0029145670	0.0011248666	0.0003988195	0.0038523555	0.0082674198	0.0136644858
ASV_878	0.0007446571	0.0000000000	0.0000000000	0.0003513642	0.0060165291	0.0296204171	0.0000000000	0.0000000000	0.0000000000
ASV_926	0.0000000000	0.0000000000	0.0060050168	0.0000000000	0.0003566334	0.0299760458	0.0000000000	0.0000000000	0.0003659652
ASV_1107	0.005407381	0.001780602	0.002593154	0.002537203	0.004157957	0.007306943	0.005273612	0.002370276	0.004444780
ASV_1396	0.0000000000	0.0000000000	0.0007283532	0.0007027283	0.0000000000	0.0000000000	0.0124677432	0.0064106679	0.0148400744
ASV_1498	0.002984680	0.003647435	0.005602992	0.005020659	0.004327684	0.004942851	0.002442993	0.002389533	0.004390678
ASV_1655	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03552301	0.00000000	0.00000000	0.00000000
ASV_922	0.0050696889	0.0036291133	0.0051369890	0.0047740812	0.0119705059	0.0047399341	0.0000000000	0.0000000000	0.0007209728
ASV_954	0.0000000000	0.0000000000	0.0011269181	0.0003558656	0.0021663414	0.0286030985	0.0003523546	0.0010025496	0.0007298419
ASV_868	0.0007265742	0.0029346938	0.0015320001	0.0043723715	0.0071500295	0.0011633633	0.0035194793	0.0047935440	0.0094993939
ASV_1110	0.008023333	0.001454382	0.003698941	0.003605019	0.003340464	0.003266162	0.003505873	0.003738422	0.004438366
ASV_891	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.025196470	0.005170527	0.004017263
ASV_1596	0.005476514	0.002899757	0.002584316	0.001090669	0.002845793	0.004029472	0.007023394	0.004407384	0.003999496
ASV_911	0.0104149518	0.0029465304	0.0128921654	0.0029628060	0.0000000000	0.0035562803	0.0018048749	0.0006632969	0.0000000000
ASV_943	0.0018164771	0.0051552358	0.0044756320	0.0021232622	0.0046530393	0.0003657243	0.0073369339	0.0077488997	0.0003738108
ASV_1033	0.0003723285	0.0011098391	0.0011153169	0.0000000000	0.0041453657	0.0268294411	0.0003413727	0.0003486568	0.0003659652
ASV_1317	0.0003542456	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0123287289	0.0135889987	0.0026859763	0.0044592168
ASV_940	0.0000000000	0.0000000000	0.0003685957	0.0003728630	0.0000000000	0.0007086951	0.0138012065	0.0132791873	0.0046823349
ASV_966	0.0000000000	0.0025738133	0.0007437084	0.0003664413	0.0003533881	0.0003542143	0.0060027633	0.0044174296	0.0197966488
ASV_902	0.0000000000	0.0003644049	0.0000000000	0.0003558656	0.0003627328	0.0000000000	0.0297417492	0.0003322204	0.0014681568
ASV_964	0.002871212	0.006214794	0.004814209	0.005068031	0.003700341	0.002270878	0.005238087	0.001352350	0.002597026
ASV_1059	0.004056967	0.003272165	0.002628949	0.001828052	0.004385895	0.003321311	0.007739328	0.002721754	0.003679420
ASV_1191	0.005092807	0.003266405	0.004032234	0.006035247	0.005141537	0.002114309	0.003186461	0.001688117	0.002904085
ASV_1263	0.0022432217	0.0077659839	0.0011276592	0.0132674911	0.0086675774	0.0000000000	0.0000000000	0.0000000000	0.0003738108
ASV_928	0.003671769	0.001470728	0.002218783	0.003597197	0.003288352	0.001450421	0.008121231	0.005740478	0.003629643
ASV_930	0.002568017	0.002187293	0.005584530	0.003263178	0.002191127	0.011322842	0.002453826	0.002715279	0.001488421
ASV_969	0.0003611282	0.0003644049	0.0000000000	0.0003558656	0.0036091013	0.0000000000	0.0233137924	0.0024054425	0.0021472271
ASV_1106	0.004013694	0.002179945	0.002616557	0.001812975	0.004001939	0.005019953	0.005901361	0.002697584	0.004798942
ASV_1024	0.0011150924	0.0014604497	0.0003897268	0.0003728630	0.0007527890	0.0007084285	0.0048958096	0.0175773217	0.0047357220
ASV_1074	0.0011175170	0.0007185314	0.0003474152	0.0010599945	0.0027497935	0.0000000000	0.0027715151	0.0043952190	0.0202834494
ASV_1094	0.0010917962	0.0000000000	0.0000000000	0.0003664413	0.0000000000	0.0003594859	0.0157441036	0.0114574372	0.0025554908
ASV_1098	0.005596967	0.002914831	0.002840542	0.001765824	0.002316970	0.002979040	0.006003769	0.002369551	0.006287156
ASV_1234	0.0029142603	0.0036202542	0.0071653098	0.0028497709	0.0028738252	0.0057868986	0.0042054655	0.0003457277	0.0033691667
ASV_1531	0.003651037	0.002176429	0.004494000	0.004368923	0.001834888	0.004001649	0.005211880	0.004017901	0.002920403
ASV_989	0.0007306680	0.0010623794	0.0006948305	0.0003728630	0.0003594859	0.0290625334	0.0000000000	0.0003322204	0.0000000000
ASV_1069	0.005191205	0.004378480	0.003376411	0.002848890	0.004028869	0.001067914	0.002130160	0.004791675	0.004725042
ASV_1329	0.002151520	0.003652956	0.001867564	0.003967493	0.003980392	0.004683422	0.006259532	0.002744665	0.002861786
ASV_927	0.0000000000	0.0003644049	0.0000000000	0.0000000000	0.0000000000	0.0010454276	0.0207964348	0.0046952626	0.0041207881
ASV_1216	0.007619987	0.002584409	0.001105787	0.000000000	0.001997004	0.001994097	0.004592822	0.005897869	0.006141593
ASV_1661	0.0022164197	0.0003727171	0.0000000000	0.0010781724	0.0065477034	0.0021869391	0.0113968302	0.0037336233	0.0036217975
ASV_1025	0.0000000000	0.0003541265	0.0007071728	0.0000000000	0.0003627328	0.0000000000	0.0034457639	0.0040787937	0.0227868628
ASV_1038	0.000730668	0.002175157	0.001489689	0.002849771	0.001158288	0.000000000	0.002816299	0.004722467	0.015552012
ASV_1039	0.002983254	0.004034263	0.007020400	0.003994846	0.002151608	0.000000000	0.002087148	0.002373540	0.006896829
ASV_1082	0.005010048	0.002833081	0.001888695	0.004333528	0.004736037	0.003862258	0.004148088	0.002022763	0.002226079
ASV_1121	0.0047279487	0.0021427634	0.0007313661	0.0018088213	0.0032215066	0.0029730681	0.0059452819	0.0030844449	0.0066014622
ASV_1577	0.0003611282	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0305207860	0.0000000000	0.0000000000	0.0000000000
ASV_960	0.0003816357	0.0056972058	0.0018471743	0.0046697015	0.0000000000	0.0007084285	0.0052549414	0.0060892239	0.0062920962
ASV_982	0.003609658	0.002958081	0.004381380	0.004994012	0.001432240	0.002485305	0.005246449	0.003029805	0.002939207
ASV_1275	0.005109808	0.002892408	0.002631913	0.002502027	0.001831641	0.003962582	0.007021013	0.001709800	0.003235189
ASV_910	0.0007358813	0.0165944944	0.0003839509	0.0000000000	0.0003627328	0.0007314486	0.0069755632	0.0023919352	0.0021994306
ASV_963	0.0021879102	0.0007336062	0.0007794536	0.0007117311	0.0003533881	0.0007024567	0.0052873151	0.0157162655	0.0036327552
ASV_985	0.0000000000	0.0003727171	0.0003474152	0.0003664413	0.0000000000	0.0000000000	0.0188181833	0.0057524224	0.0043727795
ASV_1576	0.0000000000	0.0000000000	0.0027223117	0.0000000000	0.0003994009	0.0277298860	0.0000000000	0.0000000000	0.0000000000
ASV_998	0.0000000000	0.0003644049	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0139278126	0.0142919997	0.0011480397
ASV_1044	0.0007222563	0.0014873526	0.0030609380	0.0014311574	0.0060169409	0.0065164455	0.0024876238	0.0054580744	0.0025757260
ASV_1064	0.0007153738	0.0000000000	0.0003897268	0.0003558656	0.0003627328	0.0007084285	0.0149825557	0.0098405882	0.0018079108
ASV_907	0.0007125851	0.0000000000	0.0000000000	0.0000000000	0.0003994009	0.0014948241	0.0154014415	0.0088318460	0.0025061221
ASV_912	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0007165472	0.0065175466	0.0228631541
ASV_973	0.002953382	0.002147251	0.005487560	0.003583521	0.003973510	0.003991372	0.003525206	0.001707482	0.002961560
ASV_983	0.0007153738	0.0065955062	0.0043126036	0.0028932883	0.0029011502	0.0003657243	0.0031169954	0.0081540121	0.0007131272
ASV_1095	0.0047301493	0.0024737806	0.0018252527	0.0029184077	0.0029651432	0.0025025200	0.0007165472	0.0047314831	0.0070907376
ASV_1175	0.005027050	0.003284718	0.002560123	0.003240812	0.002194374	0.004069073	0.003162781	0.001705194	0.004743230
ASV_1268	0.0007153738	0.0000000000	0.0003474152	0.0000000000	0.0003566334	0.0000000000	0.0155334313	0.0075038260	0.0046259251
ASV_1320	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0291977480	0.0000000000	0.0000000000	0.0003826799
ASV_1427	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0293355116	0.0003413727	0.0000000000	0.0000000000
ASV_913	0.0036398367	0.0025327993	0.0007736777	0.0042983524	0.0055873450	0.0015228492	0.0007165472	0.0044297930	0.0065847475
ASV_1045	0.0032127736	0.0007159791	0.0050947710	0.0035450242	0.0041579573	0.0026406406	0.0048401933	0.0024077248	0.0029776592
ASV_1066	0.0007153738	0.0035801732	0.0007313661	0.0032073844	0.0014656631	0.0051188052	0.0045647986	0.0067496162	0.0029022567
ASV_1114	0.0003583395	0.0014239238	0.0010757684	0.0007086303	0.0010784578	0.0003594859	0.0003641926	0.0063527093	0.0172242277
ASV_948	0.0000000000	0.0000000000	0.0000000000	0.0003558656	0.0000000000	0.0000000000	0.0122285424	0.0092331020	0.0068087595
ASV_1052	0.002179134	0.002560010	0.003012851	0.003929991	0.002535170	0.003964717	0.005947764	0.002016791	0.002915084
ASV_1084	0.003994492	0.002177392	0.003266804	0.003911593	0.002544517	0.002889129	0.005952776	0.002007387	0.002184177
ASV_1086	0.004043873	0.003650990	0.001139211	0.003553900	0.003276473	0.002540187	0.003859850	0.002695883	0.004419811
ASV_1093	0.002878095	0.002545630	0.002188072	0.002526279	0.001825543	0.002832314	0.004227433	0.002366622	0.007711908
ASV_1102	0.002179134	0.001441859	0.002637689	0.005035090	0.004344797	0.005064125	0.004560452	0.002339691	0.001449353
ASV_1132	0.0003583395	0.0003727171	0.0000000000	0.0000000000	0.0003627328	0.0015113392	0.0172065689	0.0020414036	0.0066971415
ASV_1040	0.0003583395	0.0000000000	0.0003897268	0.0000000000	0.0000000000	0.0000000000	0.0051997506	0.0023367622	0.0207294644
ASV_1087	0.0010901270	0.0035663096	0.0003685957	0.0014484544	0.0010723600	0.0019163971	0.0014229721	0.0010318519	0.0173244819
ASV_1513	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02850997	0.00000000	0.00000000	0.00000000
ASV_1043	0.0007399751	0.0000000000	0.0000000000	0.0014340380	0.0000000000	0.0010731861	0.0153313143	0.0057513681	0.0033406898
ASV_1210	0.005102292	0.002149804	0.002967526	0.002167660	0.001075607	0.001416857	0.004215505	0.005101853	0.004085814
ASV_1284	0.0000000000	0.0003644049	0.0143085771	0.0000000000	0.0007132668	0.0131184982	0.0003523546	0.0000000000	0.0000000000
ASV_1456	0.003411425	0.006578187	0.003826867	0.001463532	0.001438732	0.002534648	0.002135269	0.002723172	0.004807692
ASV_1464	0.0000000000	0.0021398335	0.0028740648	0.0010845941	0.0051354327	0.0180023331	0.0003641926	0.0003486568	0.0000000000
ASV_975	0.0011355999	0.0010960448	0.0007525465	0.0014574572	0.0007067762	0.0026366022	0.0069986634	0.0040551815	0.0095879905
ASV_980	0.0014348414	0.0007082529	0.0003839509	0.0021341853	0.0028742179	0.0007645438	0.0088715201	0.0030592211	0.0080035355
