OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_911	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	1	1	5	1	0	0	0	1	4	0	0	0	0	0	0	1	0	1	3	5	0	0	0	0	1	1	2	1	0	0	1	1
ASV_698	0	0	0	0	10	0	11	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_767	0	0	0	2	1	1	1	1	3	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	2	1	1	2	2	4	1	0	0	0	0	0	3	0	0	0	0	0	0	2
ASV_805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	1	4	2	13	3
ASV_812	0	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	1	0	0	4	1	8	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ASV_753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	2	0	9	11
ASV_804	0	0	0	0	0	0	19	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1100	0	1	2	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2	2	0	0	3
ASV_1194	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	6	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0
ASV_634	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0
ASV_706	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	1	0	0	0	2	0	0	4	3	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_722	1	5	0	0	0	0	0	0	8	2	0	0	2	0	0	0	0	5	3	2	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	1	0	23	0	1	0	0	1
ASV_813	0	1	0	1	0	0	2	1	1	14	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	1	0	2	0
ASV_1197	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	5	1	0	0	2
ASV_743	0	0	0	1	1	5	0	0	0	0	1	1	2	2	0	1	0	1	1	1	1	1	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1	0	0	12	8	0
ASV_868	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	5	13	5	1	0	0	1	3	0	0	1	3
ASV_1243	2	1	4	0	4	1	0	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	2	1	0	1	0	0	0	0	1	0	1	0
ASV_754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	2	0	0	2	12	1	6
ASV_762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	8	6	1	4	2	0	2	0	0
ASV_773	2	0	0	0	1	0	1	0	0	1	2	0	4	0	2	0	6	1	0	0	0	0	0	1	0	2	0	0	0	1	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_673	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0
ASV_822	0	0	0	0	0	3	0	0	0	1	0	0	0	5	0	0	0	3	0	0	0	7	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	7	0
ASV_974	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	4	0	2	2	6	7	3
ASV_737	12	0	0	2	0	0	1	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	4	0	1	0	19	0
ASV_878	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	3	0	0	0	0	0	0	2	3	0	0	0	1	2	0	3	3	0	0	0	1	0
ASV_957	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	7	0	1	2	1	1	2	3	1	1	0	0
ASV_835	0	0	0	2	0	0	0	0	0	2	0	4	0	0	0	0	0	4	0	1	0	0	0	0	0	3	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	2	0	0	0
ASV_1010	0	1	1	0	0	0	0	0	0	2	2	2	0	0	0	0	0	1	1	1	0	0	0	0	0	1	5	1	1	0	0	0	1	0	2	4	0	0	0	0	0	4	2	2	0	0	0
ASV_1099	0	1	0	0	0	2	0	0	2	1	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	3	2	1	0	1	0	0	3	1	1	0	0	2	2
ASV_864	2	0	1	3	0	0	2	0	1	0	1	1	0	0	0	0	1	2	3	1	0	0	0	0	0	0	1	2	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	2	0	0	0
ASV_923	0	0	0	1	0	3	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	2	1	1	1	0	1	0	1	1	0	1	0	1	3	0	0	1	2	0	0	1	2	0	0	1
ASV_703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	15	2	1	0	3	6	1	1	0	0
ASV_790	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	1	1	0	2	1	1	1	0	2
ASV_832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	20	0	0	0	1	0	1	0	0
ASV_789	1	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	3	0	0	1	2	2	0	0	1	0	0	0	4	0	0	0	3	0	0	1	6	0	0	0	0	0	0	0
ASV_795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	1	0	0	0	0	3	10
ASV_901	0	1	1	0	2	1	0	0	1	0	0	0	1	1	2	0	3	0	0	4	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0
ASV_988	1	0	2	0	1	0	4	4	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	4	4	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
ASV_1139	0	1	0	0	3	2	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	2	1	1	0	0	0	0	1	0	3	1	0	0	0	0	0	2	0	3	0	0	0	0	0	2	0
ASV_774	2	0	1	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0	0	2	1	3	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	2	0
ASV_784	0	0	0	1	1	1	0	2	1	0	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0
ASV_808	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	3	2	4	1	3	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
ASV_875	1	1	0	0	0	0	0	0	6	3	0	0	0	0	0	0	3	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_880	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	2	1	2	0	0	3	0
ASV_913	0	1	2	0	1	2	1	0	0	1	1	0	2	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	3	0	0	1	1	0	0	1	1	0	0	0	2	0	0	0	0
ASV_891	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	1	0	0	0
ASV_1117	0	1	1	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	5	0	0	1	0	0	0	2	4	0	0	1	0	0	0	0	2	0	0	0
ASV_758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	5	0	0	0	0	0
ASV_760	4	0	0	0	6	0	1	1	0	0	3	0	2	1	0	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0
ASV_841	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	1	0	6	14	3	0	0	1
ASV_781	0	2	2	2	3	2	0	0	0	1	1	2	2	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0
ASV_1032	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	1	1	0	0	0	1	1	2	1	2	1	0	0	0	1	0	0	0
ASV_830	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	1	8	5	1	0	0	3	1	4
ASV_866	0	3	1	0	0	0	0	0	0	0	0	0	0	1	5	3	1	0	2	4	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_1043	0	0	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1	2	1	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_1049	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	9	0	1	0	0	0	4	0
ASV_752	1	0	0	0	0	0	1	1	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	1	0	1	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
ASV_863	2	0	1	0	2	0	0	0	0	0	1	1	1	3	0	0	0	0	0	1	0	2	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1
ASV_967	0	2	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	4	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	4	0	0	0	0
ASV_1092	2	3	0	4	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_741	0	0	0	1	0	0	3	0	1	2	4	1	0	0	0	1	0	1	2	3	0	1	1	3	0	0	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0
ASV_821	1	0	0	3	0	3	0	1	0	0	1	2	0	1	1	1	0	0	0	2	0	0	2	0	1	0	0	3	0	0	1	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	1
ASV_955	0	1	0	1	1	0	0	1	0	2	0	2	0	0	0	0	1	2	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	2	0	1	0	0	0
ASV_771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	2	0	0	1	0	5	1	3
ASV_1131	0	1	0	0	2	0	0	1	0	1	1	0	2	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	2	1	0	0	0	0	2	0	0
ASV_851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0
ASV_942	0	0	0	13	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	3	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_964	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	3	2	2	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0
ASV_1126	0	0	0	1	0	0	0	0	1	0	0	3	0	2	0	2	1	0	2	1	0	0	1	0	1	0	2	2	0	0	0	1	0	0	0	4	0	1	0	0	0	1	0	1	0	0	3
ASV_1148	1	0	2	2	0	0	0	0	0	1	4	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	1	1	1	2	0	0	0	0
ASV_777	1	0	0	1	2	0	2	2	0	1	4	0	1	0	0	0	1	0	1	1	0	1	0	0	0	7	0	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ASV_872	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	3	1	8	2	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1021	2	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	3	0	0	0	1	2	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	2	0
ASV_729	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0
ASV_786	0	2	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	4	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_794	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	1	0	3	8	0	0	0	0
ASV_1033	1	0	0	0	1	1	1	0	0	0	0	2	0	0	1	0	0	3	0	1	3	0	3	0	0	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	2	0	1
ASV_1267	0	1	0	0	0	3	0	0	1	0	0	0	3	0	2	0	0	0	1	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0
ASV_952	0	1	0	1	2	2	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	2	1	1	1
ASV_727	0	1	1	0	0	1	0	0	0	1	4	4	1	0	0	4	0	2	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ASV_819	1	0	4	0	2	1	0	2	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	1	0
ASV_855	2	1	3	1	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	2	2	0
ASV_877	2	0	1	0	3	6	1	2	1	0	0	0	0	2	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ASV_888	0	2	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	5	1	4	1	4	0
ASV_909	2	0	0	0	0	0	0	0	0	7	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	1
ASV_917	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	2	0	1	1	0	0	0	0	1	0	0	1	2	2	0	1	0	0
ASV_920	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1	0	0	0	1	6	2
ASV_1374	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	1	0	0	0	0	1	0	0	2
ASV_799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	0	0	0	2	2	1	4	1
ASV_926	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0
ASV_823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	10	0	1	10	0	0
ASV_918	0	0	1	0	0	0	3	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	7	0	0	0	1	1	0	0	2
ASV_922	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	6	5	1	0	0	1	0	0
ASV_934	0	0	0	0	1	14	0	1	0	0	0	0	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	5	0	0	0
ASV_1213	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1
ASV_1326	0	6	0	3	0	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	5	0	1	0	0	0	0	1	0	0	1	0	1	0	0
ASV_1116	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	3	1	0	0	0	2	1	0	0	0	1	2	0	0	0	0	0	1	3	1	0	0	0	0	0	1	0	0	0	0
ASV_1123	0	0	1	2	0	0	0	0	0	0	1	2	0	0	1	0	0	2	2	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0
ASV_800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	5	1	1	0	3	4	2
ASV_810	0	1	7	0	0	0	0	0	0	2	4	0	0	0	0	0	0	1	4	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV_848	0	5	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	3	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	6	3	0	2	4	0	0	1	1
ASV_860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	0	0	0	5	5	0	1	1	11
ASV_1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	1	2	0	0	0	0	0	1	1	1
ASV_827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	21	0	1	0	1	0
ASV_919	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	3	4	1	8	0	1	2	0
ASV_1265	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	3	0	2	0	0	0	0	1	2
ASV_1410	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	2	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
ASV_793	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	3	2	0	7	4	0	1	1
ASV_850	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	5	0	0	0	2	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV_924	3	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	2	1	0	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
ASV_1077	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	3	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	3	0	0	0	0	0
ASV_1221	0	0	3	1	2	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	1	1	2	1	0	0	1	1	0	1	0	1	0	0	0
ASV_928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	6	1	1	2	0	0
ASV_792	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	4	3	0	1	0	2
ASV_1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0	1	0	0	11	1	0	1	8
ASV_1081	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0
ASV_1143	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	2	0
ASV_845	0	1	0	2	3	0	1	1	1	1	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ASV_870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	3	3	4	1	2	2	0	1	1	3
ASV_968	0	0	4	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0
ASV_1063	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	2	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0
ASV_1173	1	0	0	0	0	1	0	0	1	0	0	4	1	0	0	0	1	0	0	4	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0
ASV_1225	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1	1	1	1	0	1	2	0	0	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
ASV_1376	1	2	2	0	0	0	0	0	2	2	1	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	1	0	0	0	0	0	0	0	0	4
ASV_854	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	2	0	0	2	7	1	2	0	7
ASV_1195	2	1	0	1	0	1	0	0	3	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	2	0	1	4	0	1	0	0	1	0
ASV_825	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	13	0	0	0	2	0	0
ASV_902	0	0	0	1	0	0	3	4	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	2	1	0	0	0	0
ASV_975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	1	0	1	1	0	0	0	1
